filename,clean_width_mm,clean_class,blurred_width_mm,blurred_class,restored_width_mm,restored_class
00830,1.8110770276274835,Medium Crack,2.4083189157584592,Heavy Crack,2.08806130178211,Heavy Crack
00831,1.8,Medium Crack,1.8439088914585775,Medium Crack,2.039607805437114,Heavy Crack
00832,1.5620499351813308,Medium Crack,1.6124515496597098,Medium Crack,2.12602916254693,Heavy Crack
00833,1.788854381999832,Medium Crack,1.8439088914585775,Medium Crack,2.0,Medium Crack
00834,2.433105012119288,Heavy Crack,2.6305892875931813,Heavy Crack,2.6305892875931813,Heavy Crack
00835,1.969771560359221,Medium Crack,2.2,Heavy Crack,2.12602916254693,Heavy Crack
00836,1.8439088914585775,Medium Crack,2.209072203437452,Heavy Crack,2.12602916254693,Heavy Crack
00837,2.433105012119288,Heavy Crack,2.8000000000000003,Heavy Crack,2.785677655436824,Heavy Crack
00838,2.785677655436824,Heavy Crack,3.0,Heavy Crack,2.6,Heavy Crack
00839,2.6,Heavy Crack,3.006659275674582,Heavy Crack,3.1622776601683795,Heavy Crack
00840,1.8439088914585775,Medium Crack,2.3409399821439254,Heavy Crack,1.8973665961010278,Medium Crack
00841,2.3409399821439254,Heavy Crack,2.4000000000000004,Heavy Crack,2.6,Heavy Crack
00842,2.6,Heavy Crack,2.683281572999748,Heavy Crack,2.95296461204668,Heavy Crack
00843,2.280350850198276,Heavy Crack,2.80713376952364,Heavy Crack,2.863564212655271,Heavy Crack
00844,1.8439088914585775,Medium Crack,2.3409399821439254,Heavy Crack,2.2,Heavy Crack
00845,2.785677655436824,Heavy Crack,3.006659275674582,Heavy Crack,3.0,Heavy Crack
00846,1.8973665961010278,Medium Crack,2.3323807579381204,Heavy Crack,2.6,Heavy Crack
00847,2.8284271247461903,Heavy Crack,3.3286633954186478,Heavy Crack,3.1622776601683795,Heavy Crack
00848,1.7204650534085255,Medium Crack,2.2627416997969525,Heavy Crack,1.7204650534085255,Medium Crack
00849,3.4000000000000004,Heavy Crack,3.720215047547655,Heavy Crack,3.8418745424597094,Heavy Crack
00850,2.863564212655271,Heavy Crack,3.2249030993194197,Heavy Crack,3.1240998703626617,Heavy Crack
00851,3.3105890714493698,Heavy Crack,3.82099463490856,Heavy Crack,3.6715119501371642,Heavy Crack
00852,2.863564212655271,Heavy Crack,3.2802438933713454,Heavy Crack,3.0,Heavy Crack
00853,1.8867962264113207,Medium Crack,2.23606797749979,Heavy Crack,2.1633307652783937,Heavy Crack
00854,2.4083189157584592,Heavy Crack,3.0463092423455636,Heavy Crack,2.8000000000000003,Heavy Crack
00855,2.039607805437114,Heavy Crack,2.6,Heavy Crack,2.720294101747089,Heavy Crack
00856,3.0,Heavy Crack,3.130495168499706,Heavy Crack,3.6055512754639896,Heavy Crack
00857,2.4000000000000004,Heavy Crack,2.529822128134704,Heavy Crack,2.785677655436824,Heavy Crack
00858,1.788854381999832,Medium Crack,2.1540659228538015,Heavy Crack,2.0,Medium Crack
00859,1.4560219778561037,Medium Crack,2.12602916254693,Heavy Crack,1.8110770276274835,Medium Crack
00860,1.788854381999832,Medium Crack,2.0,Medium Crack,2.23606797749979,Heavy Crack
00861,1.788854381999832,Medium Crack,1.969771560359221,Medium Crack,2.0,Medium Crack
00862,1.788854381999832,Medium Crack,1.969771560359221,Medium Crack,2.009975124224178,Heavy Crack
00863,1.8,Medium Crack,2.4166091947189146,Heavy Crack,2.5612496949731396,Heavy Crack
00864,2.4413111231467406,Heavy Crack,2.95296461204668,Heavy Crack,2.720294101747089,Heavy Crack
00865,2.6305892875931813,Heavy Crack,2.778488797889961,Heavy Crack,2.785677655436824,Heavy Crack
00866,2.4413111231467406,Heavy Crack,2.95296461204668,Heavy Crack,2.668332812825267,Heavy Crack
00867,2.720294101747089,Heavy Crack,2.778488797889961,Heavy Crack,2.8844410203711917,Heavy Crack
00868,2.23606797749979,Heavy Crack,2.505992817228334,Heavy Crack,2.3409399821439254,Heavy Crack
00869,2.720294101747089,Heavy Crack,2.778488797889961,Heavy Crack,3.1622776601683795,Heavy Crack
00870,2.0,Medium Crack,2.5455844122715714,Heavy Crack,2.720294101747089,Heavy Crack
00871,2.2,Heavy Crack,2.5455844122715714,Heavy Crack,2.60768096208106,Heavy Crack
00872,2.4413111231467406,Heavy Crack,2.5455844122715714,Heavy Crack,2.785677655436824,Heavy Crack
00873,2.0,Medium Crack,2.4166091947189146,Heavy Crack,2.778488797889961,Heavy Crack
00874,2.0,Medium Crack,2.6,Heavy Crack,2.778488797889961,Heavy Crack
00875,2.0,Medium Crack,2.280350850198276,Heavy Crack,2.2,Heavy Crack
00876,2.0,Medium Crack,2.1633307652783937,Heavy Crack,2.60768096208106,Heavy Crack
00877,2.0,Medium Crack,2.1540659228538015,Heavy Crack,2.1633307652783937,Heavy Crack
00878,2.0,Medium Crack,2.23606797749979,Heavy Crack,2.3323807579381204,Heavy Crack
00879,1.8,Medium Crack,1.8439088914585775,Medium Crack,2.280350850198276,Heavy Crack
00880,1.4000000000000001,Medium Crack,1.2806248474865698,Medium Crack,1.5620499351813308,Medium Crack
00881,1.1313708498984762,Medium Crack,1.2806248474865698,Medium Crack,1.5231546211727818,Medium Crack
00882,1.2806248474865698,Medium Crack,2.1540659228538015,Heavy Crack,2.973213749463701,Heavy Crack
00883,1.969771560359221,Medium Crack,2.12602916254693,Heavy Crack,2.668332812825267,Heavy Crack
00884,2.1633307652783937,Heavy Crack,2.1540659228538015,Heavy Crack,2.60768096208106,Heavy Crack
00885,2.8000000000000003,Heavy Crack,2.4000000000000004,Heavy Crack,3.2,Heavy Crack
00886,2.778488797889961,Heavy Crack,2.720294101747089,Heavy Crack,3.0,Heavy Crack
00887,3.130495168499706,Heavy Crack,3.0,Heavy Crack,3.2802438933713454,Heavy Crack
00888,2.863564212655271,Heavy Crack,2.973213749463701,Heavy Crack,3.440930106817051,Heavy Crack
00889,23.840302011509838,Heavy Crack,32.102959365142645,Heavy Crack,2.009975124224178,Heavy Crack
00890,1.7204650534085255,Medium Crack,2.1540659228538015,Heavy Crack,1.9798989873223332,Medium Crack
00891,1.6492422502470643,Medium Crack,1.8973665961010278,Medium Crack,1.7088007490635062,Medium Crack
00892,2.1633307652783937,Heavy Crack,2.668332812825267,Heavy Crack,2.433105012119288,Heavy Crack
00893,1.7204650534085255,Medium Crack,1.9798989873223332,Medium Crack,1.969771560359221,Medium Crack
00894,2.1633307652783937,Heavy Crack,2.720294101747089,Heavy Crack,2.4738633753705965,Heavy Crack
00895,2.4083189157584592,Heavy Crack,2.5612496949731396,Heavy Crack,2.529822128134704,Heavy Crack
00896,2.863564212655271,Heavy Crack,3.4000000000000004,Heavy Crack,3.82099463490856,Heavy Crack
00897,2.863564212655271,Heavy Crack,4.123105625617661,Heavy Crack,4.308131845707603,Heavy Crack
00898,2.778488797889961,Heavy Crack,4.123105625617661,Heavy Crack,4.440720662234904,Heavy Crack
00899,1.5620499351813308,Medium Crack,1.6124515496597098,Medium Crack,2.08806130178211,Heavy Crack
00900,17.395401691251628,Heavy Crack,32.102959365142645,Heavy Crack,2.4166091947189146,Heavy Crack
00901,2.0591260281974004,Heavy Crack,2.1540659228538015,Heavy Crack,2.3409399821439254,Heavy Crack
00902,2.1540659228538015,Heavy Crack,2.1540659228538015,Heavy Crack,2.3323807579381204,Heavy Crack
00903,1.969771560359221,Medium Crack,2.0591260281974004,Heavy Crack,2.433105012119288,Heavy Crack
00904,1.969771560359221,Medium Crack,2.039607805437114,Heavy Crack,2.4738633753705965,Heavy Crack
00905,1.969771560359221,Medium Crack,2.3323807579381204,Heavy Crack,2.5455844122715714,Heavy Crack
00906,1.8110770276274835,Medium Crack,2.009975124224178,Heavy Crack,2.280350850198276,Heavy Crack
00907,2.6,Heavy Crack,3.3286633954186478,Heavy Crack,3.2310988842807022,Heavy Crack
00908,12.106196760337246,Heavy Crack,32.102959365142645,Heavy Crack,1.4000000000000001,Medium Crack
00909,2.6,Heavy Crack,3.3286633954186478,Heavy Crack,3.8418745424597094,Heavy Crack
00910,2.2627416997969525,Heavy Crack,2.95296461204668,Heavy Crack,4.0,Heavy Crack
00911,1.969771560359221,Medium Crack,2.4083189157584592,Heavy Crack,2.683281572999748,Heavy Crack
00912,1.969771560359221,Medium Crack,1.6124515496597098,Medium Crack,2.23606797749979,Heavy Crack
00913,1.969771560359221,Medium Crack,1.788854381999832,Medium Crack,2.5455844122715714,Heavy Crack
00914,1.9798989873223332,Medium Crack,1.788854381999832,Medium Crack,2.4083189157584592,Heavy Crack
00915,1.8973665961010278,Medium Crack,1.6124515496597098,Medium Crack,2.778488797889961,Heavy Crack
00916,2.009975124224178,Heavy Crack,2.720294101747089,Heavy Crack,3.8470768123342687,Heavy Crack
00917,17.899720668211557,Heavy Crack,30.558795787792423,Heavy Crack,1.341640786499874,Medium Crack
00918,4.386342439892262,Heavy Crack,12.026637102698327,Heavy Crack,1.7088007490635062,Medium Crack
00919,2.009975124224178,Heavy Crack,4.967896939349689,Heavy Crack,1.8867962264113207,Medium Crack
00920,1.2806248474865698,Medium Crack,1.969771560359221,Medium Crack,1.8867962264113207,Medium Crack
00921,1.6492422502470643,Medium Crack,1.969771560359221,Medium Crack,1.8,Medium Crack
00922,1.8439088914585775,Medium Crack,2.2627416997969525,Heavy Crack,2.720294101747089,Heavy Crack
00923,2.529822128134704,Heavy Crack,2.8000000000000003,Heavy Crack,3.006659275674582,Heavy Crack
00924,2.4738633753705965,Heavy Crack,2.8000000000000003,Heavy Crack,2.8425340807103794,Heavy Crack
00925,2.4413111231467406,Heavy Crack,2.8425340807103794,Heavy Crack,2.505992817228334,Heavy Crack
00926,2.12602916254693,Heavy Crack,2.505992817228334,Heavy Crack,2.4000000000000004,Heavy Crack
00927,2.2,Heavy Crack,3.6,Heavy Crack,3.130495168499706,Heavy Crack
00928,2.433105012119288,Heavy Crack,3.6,Heavy Crack,2.8844410203711917,Heavy Crack
00929,2.4738633753705965,Heavy Crack,3.2249030993194197,Heavy Crack,2.778488797889961,Heavy Crack
00930,2.009975124224178,Heavy Crack,2.280350850198276,Heavy Crack,2.23606797749979,Heavy Crack
00931,2.0,Medium Crack,2.3409399821439254,Heavy Crack,2.3409399821439254,Heavy Crack
00932,2.4083189157584592,Heavy Crack,2.720294101747089,Heavy Crack,3.2249030993194197,Heavy Crack
00933,2.4083189157584592,Heavy Crack,2.9120439557122073,Heavy Crack,2.6,Heavy Crack
00934,4.27551166528639,Heavy Crack,5.261178575186363,Heavy Crack,1.6492422502470643,Medium Crack
00935,4.242640687119286,Heavy Crack,5.249761899362675,Heavy Crack,4.638965401897281,Heavy Crack
00936,1.6,Medium Crack,2.4083189157584592,Heavy Crack,1.8,Medium Crack
00937,2.720294101747089,Heavy Crack,3.2310988842807022,Heavy Crack,2.9120439557122073,Heavy Crack
00938,2.785677655436824,Heavy Crack,3.2557641192199416,Heavy Crack,2.5455844122715714,Heavy Crack
00939,3.2984845004941286,Heavy Crack,4.123105625617661,Heavy Crack,4.004996878900157,Heavy Crack
00940,3.3286633954186478,Heavy Crack,4.2,Heavy Crack,3.8626415831655936,Heavy Crack
00941,2.785677655436824,Heavy Crack,3.492849839314596,Heavy Crack,2.785677655436824,Heavy Crack
00942,2.863564212655271,Heavy Crack,3.405877273185281,Heavy Crack,2.973213749463701,Heavy Crack
00943,4.6173585522460785,Heavy Crack,5.660388679233963,Heavy Crack,5.1613951602255765,Heavy Crack
00944,2.4083189157584592,Heavy Crack,2.529822128134704,Heavy Crack,3.649657518178932,Heavy Crack
00945,3.0463092423455636,Heavy Crack,4.720169488482379,Heavy Crack,3.6055512754639896,Heavy Crack
00946,3.104834939252005,Heavy Crack,4.3266615305567875,Heavy Crack,2.60768096208106,Heavy Crack
00947,2.009975124224178,Heavy Crack,2.2,Heavy Crack,2.280350850198276,Heavy Crack
00948,2.0,Medium Crack,2.2,Heavy Crack,2.4166091947189146,Heavy Crack
00949,1.6,Medium Crack,1.969771560359221,Medium Crack,2.5455844122715714,Heavy Crack
00950,1.8,Medium Crack,1.969771560359221,Medium Crack,2.3409399821439254,Heavy Crack
00951,1.8439088914585775,Medium Crack,2.0,Medium Crack,2.3323807579381204,Heavy Crack
00952,2.23606797749979,Heavy Crack,2.8000000000000003,Heavy Crack,2.280350850198276,Heavy Crack
00953,2.683281572999748,Heavy Crack,3.4000000000000004,Heavy Crack,2.683281572999748,Heavy Crack
00954,2.5612496949731396,Heavy Crack,3.423448553724738,Heavy Crack,2.23606797749979,Heavy Crack
00955,3.2249030993194197,Heavy Crack,6.648308055437865,Heavy Crack,1.8973665961010278,Medium Crack
00956,3.560898762952972,Heavy Crack,6.826419266350405,Heavy Crack,2.4738633753705965,Heavy Crack
00957,4.39089968002003,Heavy Crack,8.323460818673926,Heavy Crack,2.60768096208106,Heavy Crack
00958,6.905070600652827,Heavy Crack,17.266151858477325,Heavy Crack,2.6,Heavy Crack
00959,6.45600495662759,Heavy Crack,11.49086593777858,Heavy Crack,2.039607805437114,Heavy Crack
00960,4.669047011971501,Heavy Crack,11.961605243444545,Heavy Crack,2.0591260281974004,Heavy Crack
00961,3.9293765408777,Heavy Crack,11.8,Heavy Crack,2.0591260281974004,Heavy Crack
00962,3.1622776601683795,Heavy Crack,6.118823416311343,Heavy Crack,2.009975124224178,Heavy Crack
00963,3.2802438933713454,Heavy Crack,6.0,Heavy Crack,3.0463092423455636,Heavy Crack
00964,2.6,Heavy Crack,5.31413210223457,Heavy Crack,1.8973665961010278,Medium Crack
00965,2.720294101747089,Heavy Crack,3.4525353003264136,Heavy Crack,2.1540659228538015,Heavy Crack
00966,2.23606797749979,Heavy Crack,2.785677655436824,Heavy Crack,2.1633307652783937,Heavy Crack
00967,1.8110770276274835,Medium Crack,2.668332812825267,Heavy Crack,1.788854381999832,Medium Crack
00968,2.039607805437114,Heavy Crack,2.3323807579381204,Heavy Crack,2.039607805437114,Heavy Crack
00969,2.720294101747089,Heavy Crack,3.2984845004941286,Heavy Crack,2.8284271247461903,Heavy Crack
00970,2.683281572999748,Heavy Crack,3.4525353003264136,Heavy Crack,2.683281572999748,Heavy Crack
00971,2.720294101747089,Heavy Crack,3.3526109228480423,Heavy Crack,3.2249030993194197,Heavy Crack
00972,2.0591260281974004,Heavy Crack,2.8000000000000003,Heavy Crack,2.2,Heavy Crack
00973,3.6055512754639896,Heavy Crack,4.0,Heavy Crack,3.0,Heavy Crack
00974,3.676955262170047,Heavy Crack,4.0,Heavy Crack,3.492849839314596,Heavy Crack
00975,2.95296461204668,Heavy Crack,4.2,Heavy Crack,2.4083189157584592,Heavy Crack
00976,2.0,Medium Crack,2.23606797749979,Heavy Crack,2.2,Heavy Crack
00977,1.6,Medium Crack,2.0,Medium Crack,1.4142135623730951,Medium Crack
00978,1.6,Medium Crack,2.0,Medium Crack,2.0,Medium Crack
00979,1.6124515496597098,Medium Crack,2.0,Medium Crack,1.6124515496597098,Medium Crack
00980,2.1540659228538015,Heavy Crack,2.6,Heavy Crack,2.4413111231467406,Heavy Crack
00981,2.6,Heavy Crack,2.863564212655271,Heavy Crack,2.720294101747089,Heavy Crack
00982,3.9698866482558417,Heavy Crack,4.2,Heavy Crack,4.242640687119286,Heavy Crack
00983,3.405877273185281,Heavy Crack,3.4525353003264136,Heavy Crack,3.9293765408777,Heavy Crack
00984,3.9293765408777,Heavy Crack,3.8470768123342687,Heavy Crack,4.219004621945798,Heavy Crack
00985,4.242640687119286,Heavy Crack,4.308131845707603,Heavy Crack,4.3266615305567875,Heavy Crack
00986,4.25205832509386,Heavy Crack,4.237924020083418,Heavy Crack,4.440720662234904,Heavy Crack
00987,3.8470768123342687,Heavy Crack,5.110772935672255,Heavy Crack,4.560701700396552,Heavy Crack
00988,1.8439088914585775,Medium Crack,3.2984845004941286,Heavy Crack,2.23606797749979,Heavy Crack
00989,3.984971769034255,Heavy Crack,4.947726750741193,Heavy Crack,3.8000000000000003,Heavy Crack
00990,2.0,Medium Crack,2.0,Medium Crack,1.8439088914585775,Medium Crack
00991,2.08806130178211,Heavy Crack,2.0,Medium Crack,2.1540659228538015,Heavy Crack
00992,2.1633307652783937,Heavy Crack,2.23606797749979,Heavy Crack,2.280350850198276,Heavy Crack
00993,2.6,Heavy Crack,2.8000000000000003,Heavy Crack,2.6907248094147422,Heavy Crack
00994,2.4738633753705965,Heavy Crack,3.1622776601683795,Heavy Crack,2.6907248094147422,Heavy Crack
00995,2.280350850198276,Heavy Crack,2.3323807579381204,Heavy Crack,2.4166091947189146,Heavy Crack
00996,2.2,Heavy Crack,2.3323807579381204,Heavy Crack,2.4083189157584592,Heavy Crack
00997,2.23606797749979,Heavy Crack,2.4166091947189146,Heavy Crack,2.3323807579381204,Heavy Crack
00998,2.23606797749979,Heavy Crack,2.4413111231467406,Heavy Crack,2.5455844122715714,Heavy Crack
00999,2.009975124224178,Heavy Crack,2.4083189157584592,Heavy Crack,2.4413111231467406,Heavy Crack
01000,1.8867962264113207,Medium Crack,2.785677655436824,Heavy Crack,2.5455844122715714,Heavy Crack
